"","player_name","season","recent_team","week","carries","receptions","touches","yards","tds","completions","passing_yards","passing_tds","interceptions","passing_2pt_conversions","special_teams_tds","two_point_conversions","fumbles"
"4271","J.Jackson",2020,"LAC",5,15,5,20,94,0,0,0,0,0,0,0,0,0
"4272","J.Jackson",2022,"DET",5,3,0,3,14,0,0,0,0,0,0,0,0,0
"4273","J.Jacobs",2022,"LV",5,21,5,26,193,1,0,0,0,0,0,0,0,0
"4274","J.Jacobs",2020,"LV",5,23,2,25,85,2,0,0,0,0,0,0,0,0
"4275","J.Jacobs",2021,"LV",5,15,4,19,67,1,0,0,0,0,0,0,0,0
"4276","J.Jefferson",2022,"MIN",5,0,12,12,154,0,1,23,0,0,0,0,1,0
"4277","J.Jefferson",2021,"MIN",5,0,7,7,124,0,0,0,0,0,0,0,0,0
"4278","J.Jefferson",2020,"MIN",5,0,3,3,23,0,0,0,0,0,0,0,0,0
"4279","J.Jennings",2022,"SF",5,0,2,2,45,0,0,0,0,0,0,0,0,0
"4280","J.Jeudy",2022,"DEN",5,0,3,3,53,0,0,0,0,0,0,0,0,0
"4281","J.Johnson",2022,"NO",5,0,1,1,13,0,0,0,0,0,0,0,0,0
"4282","J.Johnson",2022,"LV",5,0,1,1,5,0,0,0,0,0,0,0,0,0
"4283","J.Johnson",2021,"NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4284","J.Kelley",2022,"LAC",5,10,2,12,82,1,0,0,0,0,0,0,0,0
"4285","J.Kelley",2020,"LAC",5,11,1,12,38,0,0,0,0,0,0,0,0,0
"4286","J.Kelley",2021,"LAC",5,2,0,2,17,0,0,0,0,0,0,0,0,0
"4287","J.Landry",2020,"CLE",5,0,4,4,88,0,0,0,0,0,0,0,0,0
"4288","J.McKinnon",2022,"KC",5,8,2,10,72,0,0,0,0,0,0,0,0,0
"4289","J.McKinnon",2021,"KC",5,1,2,3,15,0,0,0,0,0,0,0,0,0
"4290","J.McKinnon",2020,"SF",5,1,2,3,5,0,0,0,0,0,0,0,0,0
"4291","J.McKissic",2020,"WAS",5,1,6,7,49,0,0,0,0,0,0,0,0,0
"4292","J.McKissic",2022,"WAS",5,0,5,5,37,0,0,0,0,0,0,0,0,0
"4293","J.McKissic",2021,"WAS",5,2,1,3,7,0,0,0,0,0,0,0,0,0
"4294","J.McNichols",2021,"TEN",5,1,2,3,35,0,0,0,0,0,0,0,0,0
"4295","J.McNichols",2020,"TEN",5,9,1,10,31,0,0,0,0,0,0,0,0,0
"4296","J.Meyers",2022,"NE",5,0,7,7,111,1,0,0,0,0,0,0,0,0
"4297","J.Meyers",2021,"NE",5,0,4,4,56,0,0,0,0,0,0,0,0,0
"4298","J.Mickens",2020,"TB",5,0,2,2,22,0,0,0,0,0,0,0,0,0
"4299","J.Mixon",2020,"CIN",5,24,6,30,94,0,0,0,0,0,0,0,0,0
"4300","J.Mixon",2022,"CIN",5,14,3,17,88,0,0,0,0,0,0,0,0,0
"4301","J.Mixon",2021,"CIN",5,10,1,11,35,1,0,0,0,0,0,0,0,0
"4302","J.Mundt",2022,"MIN",5,0,2,2,6,0,0,0,0,0,0,0,0,0
"4303","J.O'Shaughnessy",2020,"JAX",5,0,3,3,20,0,0,0,0,0,0,0,0,0
"4304","J.Oliver",2021,"BAL",5,0,2,2,13,0,0,0,0,0,0,0,0,0
"4305","J.Oliver",2022,"BAL",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4306","J.Palmer",2022,"LAC",5,0,3,3,24,0,0,0,0,0,0,0,0,0
"4307","J.Palmer",2021,"LAC",5,0,2,2,12,0,0,0,0,0,0,0,0,0
"4308","J.Patterson",2021,"WAS",5,4,0,4,13,0,0,0,0,0,0,0,0,0
"4309","J.Proche",2021,"BAL",5,0,2,2,15,0,0,0,0,0,0,0,0,0
"4310","J.Proche",2022,"BAL",5,0,1,1,7,0,0,0,0,0,0,0,0,0
"4311","J.Reagor",2021,"PHI",5,0,3,3,24,0,0,0,0,0,0,0,0,0
"4312","J.Reagor",2022,"MIN",5,0,1,1,1,1,0,0,0,0,0,0,0,0
"4313","J.Reynolds",2022,"DET",5,0,6,6,92,0,0,0,0,0,0,0,0,0
"4314","J.Reynolds",2020,"LA",5,0,2,2,46,0,0,0,0,0,0,0,0,0
"4315","J.Reynolds",2021,"TEN",5,0,1,1,8,0,0,0,0,0,0,0,0,0
"4316","J.Richard",2020,"LV",5,1,4,5,30,0,0,0,0,0,0,0,0,0
"4317","J.Richard",2021,"LV",5,0,1,1,4,0,0,0,0,0,0,0,0,0
"4318","J.Robinson",2021,"JAX",5,18,1,19,147,1,0,0,0,0,0,0,0,0
"4319","J.Robinson",2020,"JAX",5,13,5,18,70,0,0,0,0,0,0,0,0,1
"4320","J.Robinson",2022,"JAX",5,10,2,12,39,0,0,0,0,0,0,0,0,0
"4321","J.Ross",2021,"NYG",5,0,1,1,13,0,0,0,0,0,0,0,0,0
"4322","J.Smith",2020,"TEN",5,0,5,5,40,2,0,0,0,0,0,0,0,0
"4323","J.Smith",2021,"NE",5,1,2,3,32,0,0,0,0,0,0,0,0,0
"4324","J.Smith",2020,"NYJ",5,0,3,3,23,0,0,0,0,0,0,0,0,0
"4325","J.Smith",2022,"NYJ",5,0,1,1,11,0,0,0,0,0,0,0,0,0
"4326","J.Smith-Schuster",2022,"KC",5,0,3,3,33,0,0,0,0,0,0,0,0,0
"4327","J.Smith-Schuster",2020,"PIT",5,0,4,4,28,0,0,0,0,0,0,0,0,0
"4328","J.Smith-Schuster",2021,"PIT",5,2,0,2,6,0,0,0,0,0,0,0,0,0
"4329","J.Sprinkle",2020,"WAS",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4330","J.Taylor",2021,"IND",5,15,3,18,169,2,0,0,0,0,0,0,0,0
"4331","J.Taylor",2020,"IND",5,12,2,14,74,1,0,0,0,0,0,0,0,0
"4332","J.Waddle",2021,"MIA",5,1,2,3,33,0,0,0,0,0,0,0,0,0
"4333","J.Waddle",2022,"MIA",5,0,3,3,23,0,0,0,0,0,0,0,0,0
"4334","J.Warren",2022,"PIT",5,5,4,9,63,0,0,0,0,0,0,0,0,0
"4335","J.Washington",2020,"PIT",5,0,3,3,25,0,0,0,0,0,0,0,0,0
"4336","J.Wilkins",2020,"IND",5,1,0,1,1,0,0,0,0,0,0,0,0,0
"4337","J.Williams",2021,"DEN",5,8,3,11,86,0,0,0,0,0,0,0,0,0
"4338","J.Williams",2021,"DET",5,13,2,15,65,0,0,0,0,0,0,0,0,0
"4339","J.Williams",2022,"DET",5,15,0,15,56,0,0,0,0,0,0,0,0,0
"4340","J.Wilson",2022,"SF",5,17,1,18,132,1,0,0,0,0,0,0,0,0
"4341","J.Wilson",2020,"SF",5,4,0,4,27,0,0,0,0,0,0,0,0,0
"4342","J.Winston",2021,"NO",5,6,0,6,26,0,15,279,4,1,0,0,0,1
"4343","J.Witten",2020,"LV",5,0,2,2,6,0,0,0,0,0,0,0,0,0
"4344","J.Woods",2022,"IND",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4345","Ju.Watson",2022,"KC",5,0,1,1,10,0,0,0,0,0,0,0,0,0
"4346","K.Allen",2021,"LAC",5,0,6,6,75,0,0,0,0,0,0,0,0,0
"4347","K.Allen",2020,"LAC",5,0,2,2,29,1,0,0,0,0,0,0,0,0
"4348","K.Allen",2020,"WAS",5,1,0,1,7,1,9,74,0,0,0,0,0,0
"4349","K.Ballage",2021,"PIT",5,4,0,4,0,0,0,0,0,0,0,0,0,0
"4350","K.Bourne",2021,"NE",5,1,3,4,38,0,0,0,0,0,0,0,0,0
"4351","K.Bourne",2020,"SF",5,0,2,2,30,1,0,0,0,0,0,0,0,0
"4352","K.Bourne",2022,"NE",5,1,1,2,0,0,0,0,0,0,0,0,0,0
"4353","K.Cole",2021,"NYJ",5,0,2,2,38,0,0,0,0,0,0,0,0,0
"4354","K.Cole",2020,"JAX",5,1,2,3,27,1,0,0,0,0,0,0,0,0
"4355","K.Cousins",2021,"MIN",5,1,0,1,4,0,25,275,1,1,0,0,0,0
"4356","K.Cousins",2022,"MIN",5,4,0,4,4,1,32,296,1,1,1,0,0,0
"4357","K.Cousins",2020,"MIN",5,1,0,1,2,0,27,249,2,1,0,0,0,1
"4358","K.Drake",2020,"ARI",5,18,1,19,62,1,0,0,0,0,0,0,0,0
"4359","K.Drake",2022,"BAL",5,4,1,5,27,0,0,0,0,0,0,0,0,0
"4360","K.Drake",2021,"LV",5,2,0,2,11,0,0,0,0,0,0,0,0,0
"4361","K.Gainwell",2021,"PHI",5,2,1,3,24,0,0,0,0,0,0,0,0,0
"4362","K.Gainwell",2022,"PHI",5,3,0,3,20,0,0,0,0,0,0,0,0,0
"4363","K.Golladay",2021,"NYG",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4364","K.Granson",2021,"IND",5,0,2,2,19,0,0,0,0,0,0,0,0,0
"4365","K.Granson",2022,"IND",5,0,1,1,16,0,0,0,0,0,0,0,0,0
"4366","K.Hamler",2022,"DEN",5,0,1,1,10,0,0,0,0,0,0,0,0,0
"4367","K.Herbert",2021,"CHI",5,18,0,18,75,0,0,0,0,0,0,0,0,0
"4368","K.Herbert",2022,"CHI",5,4,0,4,11,0,0,0,0,0,0,0,0,0
"4369","K.Hill",2020,"LAC",5,0,1,1,8,0,0,0,0,0,0,0,0,0
"4370","K.Hill",2021,"GB",5,0,1,1,5,0,0,0,0,0,0,0,0,0
"4371","K.Hinton",2021,"DEN",5,0,2,2,25,1,0,0,0,0,0,0,0,0
"4372","K.Hodge",2022,"ATL",5,0,3,3,33,0,0,0,0,0,0,0,1,0
"4373","K.Hodge",2021,"DET",5,0,1,1,17,0,0,0,0,0,0,0,1,0
"4374","K.Hunt",2020,"CLE",5,20,3,23,93,1,0,0,0,0,0,0,0,0
"4375","K.Hunt",2021,"CLE",5,12,5,17,89,2,0,0,0,0,0,0,0,0
"4376","K.Hunt",2022,"CLE",5,11,3,14,57,1,0,0,0,0,0,0,0,0
"4377","K.Johnson",2020,"ARI",5,0,1,1,5,0,0,0,0,0,0,0,0,0
"4378","K.Juszczyk",2021,"SF",5,1,3,4,35,0,0,0,0,0,0,0,0,0
"4379","K.Juszczyk",2022,"SF",5,0,2,2,27,0,0,0,0,0,0,0,0,0
"4380","K.Juszczyk",2020,"SF",5,2,0,2,11,1,0,0,0,0,0,0,0,0
"4381","K.Kirkwood",2022,"NO",5,0,1,1,4,0,0,0,0,0,0,0,0,0
"4382","K.Murray",2022,"ARI",5,4,0,4,42,0,28,250,1,1,0,0,0,0
"4383","K.Murray",2020,"ARI",5,9,0,9,31,1,27,380,1,1,0,0,0,0
"4384","K.Murray",2021,"ARI",5,7,0,7,1,0,22,239,1,0,0,0,0,0
"4385","K.Osborn",2022,"MIN",5,0,5,5,41,0,0,0,0,0,0,0,0,0
"4386","K.Osborn",2021,"MIN",5,0,3,3,14,0,0,0,0,0,0,0,0,0
"4387","K.Philips",2022,"TEN",5,0,1,1,7,0,0,0,0,0,0,0,0,0
"4388","K.Pickett",2022,"PIT",5,1,0,1,10,0,34,327,0,1,0,0,0,0
"4389","K.Pitts",2021,"ATL",5,0,9,9,119,1,0,0,0,0,0,0,0,0
"4390","K.Raymond",2022,"DET",5,0,5,5,45,0,0,0,0,0,0,0,0,0
"4391","K.Raymond",2020,"TEN",5,0,2,2,26,0,0,0,0,0,0,0,0,0
"4392","K.Raymond",2021,"DET",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4393","K.Rudolph",2021,"NYG",5,0,1,1,14,0,0,0,0,0,0,0,0,0
"4394","K.Rudolph",2020,"MIN",5,0,1,1,10,0,0,0,0,0,0,0,0,0
"4395","K.Rudolph",2022,"TB",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4396","K.Shakir",2022,"BUF",5,0,3,3,75,1,0,0,0,0,0,0,0,0
"4397","K.Smith",2020,"NYG",5,0,1,1,7,0,0,0,0,0,0,0,0,0
"4398","K.Smith",2020,"ATL",5,1,0,1,1,0,0,0,0,0,0,0,0,0
"4399","K.Stills",2021,"NO",5,1,2,3,18,0,0,0,0,0,0,0,0,0
"4400","K.Stills",2020,"HOU",5,0,1,1,14,0,0,0,0,0,0,0,0,0
"4401","K.Toney",2021,"NYG",5,1,10,11,196,0,0,0,0,0,0,0,0,0
"4402","K.Vaughn",2020,"TB",5,0,2,2,5,0,0,0,0,0,0,0,0,1
"4403","K.Walker",2022,"SEA",5,8,0,8,88,1,0,0,0,0,0,0,0,0
"4404","L.Bell",2020,"NYJ",5,13,1,14,67,0,0,0,0,0,0,0,0,0
"4405","L.Bowden",2020,"MIA",5,3,0,3,4,0,0,0,0,0,0,0,0,0
"4406","L.Farrell",2021,"JAX",5,0,1,1,13,0,0,0,0,0,0,0,0,0
"4407","L.Fitzgerald",2020,"ARI",5,0,4,4,35,0,0,0,0,0,0,0,0,0
"4408","L.Fournette",2022,"TB",5,14,10,24,139,2,0,0,0,0,0,0,0,0
"4409","L.Fournette",2021,"TB",5,12,4,16,110,1,0,0,0,0,0,0,0,0
"4410","L.Jackson",2021,"BAL",5,14,0,14,62,0,37,442,4,0,2,0,0,1
"4411","L.Jackson",2022,"BAL",5,12,0,12,58,0,19,174,1,1,0,0,0,0
"4412","L.Jackson",2020,"BAL",5,2,0,2,3,0,19,180,2,1,0,0,0,0
"4413","L.Murray",2020,"NO",5,8,2,10,57,0,0,0,0,0,0,0,0,0
"4414","L.Murray",2021,"BAL",5,6,2,8,30,0,0,0,0,0,0,0,0,0
"4415","L.Shenault",2020,"JAX",5,0,7,7,79,0,0,0,0,0,0,0,0,0
"4416","L.Shenault",2021,"JAX",5,0,1,1,58,0,0,0,0,0,0,0,0,0
"4417","L.Smith",2021,"ATL",5,0,3,3,30,0,0,0,0,0,0,0,0,0
"4418","L.Stocker",2020,"ATL",5,0,1,1,2,0,0,0,0,0,0,0,0,0
"4419","L.Thomas",2020,"WAS",5,0,1,1,4,0,0,0,0,0,0,0,0,0
"4420","M.Alie-Cox",2021,"IND",5,0,3,3,50,0,0,0,0,0,0,0,0,0
"4421","M.Alie-Cox",2022,"IND",5,0,1,1,7,0,0,0,0,0,0,0,0,0
"4422","M.Alie-Cox",2020,"IND",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4423","M.Andrews",2021,"BAL",5,0,11,11,147,2,0,0,0,0,0,0,2,0
"4424","M.Andrews",2022,"BAL",5,0,8,8,89,1,0,0,0,0,0,0,0,0
"4425","M.Andrews",2020,"BAL",5,0,6,6,56,1,0,0,0,0,0,0,0,0
"4426","M.Barkley",2020,"BUF",5,0,0,0,0,0,3,22,0,0,0,0,0,0
"4427","M.Boone",2022,"DEN",5,7,3,10,85,0,0,0,0,0,0,0,0,0
"4428","M.Boone",2020,"MIN",5,2,0,2,19,0,0,0,0,0,0,0,0,0
"4429","M.Boykin",2022,"PIT",5,0,1,1,11,0,0,0,0,0,0,0,0,0
"4430","M.Boykin",2020,"BAL",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4431","M.Breida",2020,"MIA",5,9,1,10,59,0,0,0,0,0,0,0,0,0
"4432","M.Breida",2022,"NYG",5,4,2,6,27,0,0,0,0,0,0,0,0,0
"4433","M.Brown",2021,"BAL",5,0,9,9,125,2,0,0,0,0,0,0,0,0
"4434","M.Brown",2020,"BAL",5,1,6,7,78,1,0,0,0,0,0,0,0,0
"4435","M.Brown",2022,"ARI",5,0,8,8,78,1,0,0,0,0,0,0,0,0
"4436","M.Brown",2020,"LA",5,8,1,9,24,0,0,0,0,0,0,0,0,0
"4437","M.Burton",2020,"NO",5,2,0,2,2,0,0,0,0,0,0,0,0,0
"4438","M.Burton",2021,"KC",5,1,0,1,2,0,0,0,0,0,0,0,0,0
"4439","M.Callaway",2021,"NO",5,0,4,4,85,2,0,0,0,0,0,0,0,0
"4440","M.Callaway",2020,"NO",5,0,4,4,34,0,0,0,0,0,0,0,0,0
"4441","M.Callaway",2022,"NO",5,0,2,2,5,0,0,0,0,0,0,0,0,0
"4442","M.Carter",2021,"NYJ",5,10,3,13,58,1,0,0,0,0,0,0,0,0
"4443","M.Carter",2022,"NYJ",5,10,2,12,33,2,0,0,0,0,0,0,0,0
"4444","M.Davis",2020,"CAR",5,16,9,25,149,1,0,0,0,0,0,0,0,0
"4445","M.Davis",2021,"ATL",5,13,2,15,61,1,0,0,0,0,0,0,0,1
"4446","M.Davis",2022,"BAL",5,1,0,1,3,0,0,0,0,0,0,0,0,0
"4447","M.Dickson",2022,"SEA",5,1,0,1,-8,0,0,0,0,0,0,0,0,0
"4448","M.Evans",2021,"TB",5,0,6,6,113,2,0,0,0,0,0,0,0,0
"4449","M.Evans",2022,"TB",5,0,4,4,81,0,0,0,0,0,0,0,0,0
"4450","M.Evans",2020,"TB",5,0,5,5,41,1,0,0,0,0,0,0,0,0
"4451","M.Gallup",2020,"DAL",5,0,4,4,73,0,0,0,0,0,0,0,0,0
"4452","M.Gallup",2022,"DAL",5,0,4,4,44,0,0,0,0,0,0,0,0,0
"4453","M.Gaskin",2021,"MIA",5,5,10,15,99,2,0,0,0,0,0,0,0,0
"4454","M.Gaskin",2020,"MIA",5,16,5,21,91,1,0,0,0,0,0,0,0,0
"4455","M.Gaskin",2022,"MIA",5,4,3,7,33,0,0,0,0,0,0,0,0,0
"4456","M.Gesicki",2020,"MIA",5,0,5,5,91,0,0,0,0,0,0,0,0,0
"4457","M.Gesicki",2021,"MIA",5,0,4,4,43,0,0,0,0,0,0,0,0,0
"4458","M.Gesicki",2022,"MIA",5,0,1,1,30,0,0,0,0,0,0,0,0,0
"4459","M.Glennon",2021,"NYG",5,2,0,2,2,0,16,196,1,2,0,0,0,0
"4460","M.Goodwin",2021,"CHI",5,0,1,1,8,0,0,0,0,0,0,0,0,0
"4461","M.Gordon",2022,"DEN",5,15,3,18,103,0,0,0,0,0,0,0,0,0
"4462","M.Gordon",2021,"DEN",5,9,2,11,43,0,0,0,0,0,0,0,0,0
"4463","M.Hardman",2022,"KC",5,1,4,5,80,0,0,0,0,0,0,0,0,0
"4464","M.Hardman",2021,"KC",5,0,9,9,76,0,0,0,0,0,0,0,0,0
"4465","M.Hardman",2020,"KC",5,0,2,2,50,0,0,0,0,0,0,0,0,0
"4466","M.Hollins",2021,"MIA",5,0,1,1,10,0,0,0,0,0,0,0,0,0
"4467","M.Hollins",2022,"LV",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4468","M.Ingram",2020,"BAL",5,11,0,11,57,0,0,0,0,0,0,0,0,0
"4469","M.Ingram",2021,"HOU",5,16,0,16,41,0,0,0,0,0,0,0,0,0
"4470","M.Ingram",2022,"NO",5,9,0,9,16,0,0,0,0,0,0,0,1,0
"4471","M.Johnson",2020,"IND",5,0,3,3,53,0,0,0,0,0,0,0,0,0
"4472","M.Johnson",2021,"TEN",5,0,3,3,52,0,0,0,0,0,0,0,0,0
"4473","M.Johnson",2022,"NYG",5,0,3,3,35,0,0,0,0,0,0,0,0,0
"4474","M.Jones",2022,"JAX",5,0,7,7,104,0,0,0,0,0,0,0,0,0
"4475","M.Jones",2021,"JAX",5,0,1,1,25,0,0,0,0,0,0,0,0,0
"4476","M.Jones",2021,"NE",5,1,0,1,3,0,23,231,1,1,0,0,0,0
"4477","M.Lewis",2021,"GB",5,0,2,2,34,0,0,0,0,0,0,0,0,0
"4478","M.Lewis",2022,"GB",5,0,1,1,2,1,0,0,0,0,0,0,0,0
"4479","M.Mack",2021,"IND",5,5,1,6,54,0,0,0,0,0,0,0,0,0
"4480","M.Mariota",2022,"ATL",5,7,0,7,61,0,14,147,1,0,1,0,0,0
"4481","M.Pittman",2021,"IND",5,0,6,6,89,1,0,0,0,0,0,0,0,0
"4482","M.Pittman",2022,"IND",5,0,5,5,59,0,0,0,0,0,0,0,0,0
"4483","M.Pruitt",2021,"TEN",5,0,1,1,14,1,0,0,0,0,0,0,0,0
"4484","M.Ryan",2022,"IND",5,1,0,1,1,0,26,251,0,2,0,0,0,0
"4485","M.Ryan",2020,"ATL",5,1,0,1,-1,0,21,226,0,1,0,0,0,0
"4486","M.Ryan",2021,"ATL",5,1,0,1,-1,0,33,342,2,0,0,0,0,0
"4487","M.Sanders",2020,"PHI",5,11,2,13,99,2,0,0,0,0,0,0,0,0
"4488","M.Sanders",2022,"PHI",5,15,2,17,64,0,0,0,0,0,0,0,0,0
"4489","M.Sanders",2021,"PHI",5,11,5,16,51,0,0,0,0,0,0,0,0,0
"4490","M.Sanu",2021,"SF",5,0,2,2,19,0,0,0,0,0,0,0,0,0
"4491","M.Schreck",2022,"HOU",5,0,1,1,6,0,0,0,0,0,0,0,0,0
"4492","M.Stafford",2022,"LA",5,0,0,0,0,0,28,308,1,1,0,0,0,2
"4493","M.Stafford",2021,"LA",5,1,0,1,-1,0,25,365,1,1,0,0,0,0
"4494","M.Thomas",2022,"CIN",5,0,1,1,33,0,0,0,0,0,0,0,0,0
"4495","M.Thomas",2020,"CIN",5,1,1,2,7,0,0,0,0,0,0,0,0,1
"4496","M.Valdes-Scantling",2022,"KC",5,0,6,6,90,0,0,0,0,0,0,0,0,0
"4497","M.Washington",2022,"DEN",5,1,0,1,9,0,0,0,0,0,0,0,0,0
"4498","M.Williams",2021,"LAC",5,0,8,8,165,2,0,0,0,0,0,0,0,0
"4499","M.Williams",2022,"LAC",5,0,10,10,134,0,0,0,0,0,0,0,0,0
"4500","M.Williams",2020,"LAC",5,0,5,5,109,2,0,0,0,0,0,0,0,0
"4501","M.Williams",2021,"ARI",5,0,1,1,14,0,0,0,0,0,0,0,0,0
"4502","N.Agholor",2020,"LV",5,0,2,2,67,1,0,0,0,0,0,0,0,0
"4503","N.Agholor",2021,"NE",5,0,3,3,32,0,0,0,0,0,0,0,0,0
"4504","N.Agholor",2022,"NE",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4505","N.Boyle",2020,"BAL",5,0,1,1,2,0,0,0,0,0,0,0,0,0
"4506","N.Brown",2021,"DAL",5,0,3,3,36,0,0,0,0,0,0,0,0,0
"4507","N.Brown",2022,"DAL",5,0,1,1,5,0,0,0,0,0,0,0,0,0
"4508","N.Chubb",2021,"CLE",5,21,1,22,170,1,0,0,0,0,0,0,0,0
"4509","N.Chubb",2022,"CLE",5,17,0,17,134,2,0,0,0,0,0,0,0,0
"4510","N.Collins",2022,"HOU",5,0,4,4,65,0,0,0,0,0,0,0,0,0
"4511","N.Fant",2022,"SEA",5,0,3,3,49,0,0,0,0,0,0,0,0,0
"4512","N.Fant",2021,"DEN",5,0,3,3,20,0,0,0,0,0,0,0,0,0
"4513","N.Foles",2020,"CHI",5,1,0,1,-1,0,30,243,1,1,0,0,0,0
"4514","N.Gray",2022,"KC",5,0,1,1,7,0,0,0,0,0,0,0,0,0
"4515","N.Harris",2021,"PIT",5,23,2,25,142,1,0,0,0,0,0,0,0,0
"4516","N.Harris",2022,"PIT",5,11,3,14,36,0,0,0,0,0,0,0,0,0
"4517","N.Harry",2021,"NE",5,0,1,1,9,0,0,0,0,0,0,0,0,0
"4518","N.Hines",2020,"IND",5,3,2,5,30,0,0,0,0,0,0,0,0,0
"4519","N.Hines",2021,"IND",5,4,0,4,18,0,0,0,0,0,0,0,0,0
"4520","N.Hines",2022,"IND",5,1,1,2,8,0,0,0,0,0,0,0,0,0
"4521","N.Keizer",2020,"KC",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4522","N.Peterman",2021,"LV",5,2,0,2,2,0,0,0,0,0,0,0,0,0
"4523","N.Westbrook-Ikhine",2022,"TEN",5,0,2,2,72,0,0,0,0,0,0,0,0,0
"4524","N.Westbrook-Ikhine",2020,"TEN",5,0,1,1,7,0,0,0,0,0,0,0,0,0
"4525","O.Beckham",2020,"CLE",5,1,5,6,57,0,1,18,0,0,0,0,0,0
"4526","O.Beckham",2021,"CLE",5,0,2,2,20,0,0,0,0,0,0,0,0,0
"4527","O.Howard",2021,"TB",5,0,2,2,19,0,0,0,0,0,0,0,0,0
"4528","O.Howard",2022,"HOU",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4529","O.Johnson",2020,"MIN",5,0,1,1,13,0,0,0,0,0,0,0,0,0
"4530","O.Zaccheaus",2022,"ATL",5,0,2,2,39,1,0,0,0,0,0,0,0,0
"4531","O.Zaccheaus",2021,"ATL",5,0,2,2,20,0,0,0,0,0,0,0,0,0
"4532","O.Zaccheaus",2020,"ATL",5,0,1,1,13,0,0,0,0,0,0,0,0,0
"4533","P.Brown",2021,"HOU",5,0,2,2,22,0,0,0,0,0,0,0,0,0
"4534","P.Brown",2020,"HOU",5,0,1,1,4,0,0,0,0,0,0,0,0,0
"4535","P.Campbell",2021,"IND",5,0,4,4,56,0,0,0,0,0,0,0,0,0
"4536","P.Campbell",2022,"IND",5,0,2,2,22,0,0,0,0,0,0,0,0,0
"4537","P.Cooper",2020,"CAR",5,0,1,1,12,0,0,0,0,0,0,0,0,0
"4538","P.Freiermuth",2022,"PIT",5,0,2,2,12,0,0,0,0,0,0,0,0,0
"4539","P.Freiermuth",2021,"PIT",5,0,2,2,7,0,0,0,0,0,0,0,0,0
"4540","P.Hart",2021,"SEA",5,0,2,2,19,0,0,0,0,0,0,0,0,0
"4541","P.Hesse",2022,"ATL",5,0,1,1,9,0,0,0,0,0,0,0,0,0
"4542","P.Lindsay",2022,"IND",5,11,3,14,54,0,0,0,0,0,0,0,0,0
"4543","P.Lindsay",2021,"HOU",5,5,0,5,19,0,0,0,0,0,0,0,0,0
"4544","P.Mahomes",2021,"KC",5,8,0,8,61,0,33,272,2,2,0,0,0,1
"4545","P.Mahomes",2022,"KC",5,4,0,4,28,0,29,292,4,0,0,0,0,0
"4546","P.Mahomes",2020,"KC",5,6,0,6,21,1,22,340,2,1,1,0,0,0
"4547","P.Ricard",2020,"BAL",5,0,1,1,7,0,0,0,0,0,0,0,0,0
"4548","P.Rivers",2020,"IND",5,1,0,1,-1,0,21,243,0,2,0,0,0,0
"4549","P.Walker",2022,"CAR",5,0,0,0,0,0,5,60,0,0,0,0,0,0
"4550","P.Williams",2020,"MIA",5,0,4,4,106,1,0,0,0,0,0,0,0,0
"4551","P.Williams",2021,"MIA",5,1,3,4,67,0,0,0,0,0,0,0,0,0
"4552","Q.Cephus",2021,"DET",5,0,3,3,38,0,0,0,0,0,0,0,0,0
"4553","Q.Morris",2022,"BUF",5,0,3,3,39,0,0,0,0,0,0,0,0,1
"4554","Q.Watkins",2021,"PHI",5,0,3,3,48,0,0,0,0,0,0,0,0,0
"4555","Q.Watkins",2022,"PHI",5,0,3,3,19,0,0,0,0,0,0,0,0,0
"4556","R.Anderson",2020,"CAR",5,1,8,9,115,0,0,0,0,0,0,0,0,0
"4557","R.Anderson",2022,"CAR",5,0,1,1,32,0,0,0,0,0,0,0,0,0
"4558","R.Anderson",2021,"CAR",5,0,2,2,30,0,0,0,0,0,0,0,0,0
"4559","R.Burkhead",2022,"HOU",5,3,2,5,28,0,0,0,0,0,0,0,0,0
"4560","R.Cobb",2022,"GB",5,0,7,7,99,0,0,0,0,0,0,0,0,0
"4561","R.Cobb",2020,"HOU",5,0,6,6,47,0,0,0,0,0,0,0,0,0
"4562","R.Cobb",2021,"GB",5,0,2,2,30,0,0,0,0,0,0,0,0,0
"4563","R.Cracraft",2022,"MIA",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4564","R.Dixon",2022,"LA",5,0,0,0,0,0,1,12,0,0,0,0,0,0
"4565","R.Doubs",2022,"GB",5,0,3,3,29,0,0,0,0,0,0,0,0,0
"4566","R.Dwelley",2021,"SF",5,0,2,2,25,0,0,0,0,0,0,0,0,0
"4567","R.Fitzpatrick",2020,"MIA",5,3,0,3,16,0,22,350,3,0,0,0,0,0
